instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_c,atemp_c,hum_pct,windspeed_kmh,season_lbl,weather_lbl,day_segment,is_peak_hour,casual_share,registered_share
15265,2012-10-03,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34,25.419999999999998,27.275,94.0,7.0015,Winter,Mist,Night,0,5.88235294117647,94.11764705882352
15266,2012-10-03,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177,24.599999999999998,25.759999999999998,94.0,8.9981,Winter,Mist,Morning,0,2.2598870056497176,97.74011299435028
15267,2012-10-03,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,24.599999999999998,25.759999999999998,94.0,12.998000000000001,Winter,Mist,Morning,1,2.1359223300970873,97.86407766990291
15268,2012-10-03,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,25.419999999999998,28.03,88.0,7.0015,Winter,Mist,Morning,1,3.4610630407911,96.5389369592089
15269,2012-10-03,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,25.419999999999998,28.79,83.0,12.998000000000001,Winter,Mist,Morning,1,8.287292817679557,91.71270718232044
15270,2012-10-03,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,27.060000000000002,30.305,78.0,11.0014,Winter,Clear,Morning,0,16.57142857142857,83.42857142857143
15271,2012-10-03,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,27.060000000000002,30.305,78.0,11.0014,Winter,Clear,Morning,0,22.608695652173914,77.39130434782608
15272,2012-10-03,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,28.7,32.574999999999996,70.0,7.0015,Winter,Mist,Afternoon,0,19.273743016759777,80.72625698324022
15273,2012-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,28.7,33.335,74.0,7.0015,Winter,Mist,Afternoon,0,19.71326164874552,80.28673835125448
15274,2012-10-03,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,29.52,34.089999999999996,70.0,11.0014,Winter,Mist,Afternoon,0,22.31075697211155,77.68924302788844
15275,2012-10-03,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,29.52,34.089999999999996,62.0,11.0014,Winter,Mist,Afternoon,0,18.495297805642632,81.50470219435736
15276,2012-10-03,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478,29.52,33.335,57.99999999999999,0.0,Winter,Mist,Afternoon,0,8.786610878661087,91.21338912133892
15277,2012-10-03,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917,28.7,32.574999999999996,65.0,0.0,Winter,Clear,Afternoon,1,9.16030534351145,90.83969465648855
15278,2012-10-03,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810,28.7,32.574999999999996,65.0,0.0,Winter,Clear,Evening,1,6.666666666666667,93.33333333333333
15279,2012-10-03,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593,28.7,32.574999999999996,65.0,0.0,Winter,Clear,Evening,1,8.263069139966273,91.73693086003372
15280,2012-10-03,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497,28.7,32.574999999999996,65.0,0.0,Winter,Clear,Evening,0,9.6579476861167,90.3420523138833
15281,2012-10-03,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209,27.060000000000002,31.06,74.0,0.0,Winter,Mist,Evening,0,6.698564593301436,93.30143540669856
15282,2012-10-03,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241,27.060000000000002,31.06,74.0,0.0,Winter,Clear,Evening,0,3.7344398340248963,96.2655601659751
15283,2012-10-03,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220,27.060000000000002,30.305,78.0,0.0,Winter,Mist,Evening,0,9.545454545454547,90.45454545454545
15284,2012-10-04,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76,26.240000000000002,28.79,89.0,0.0,Winter,Light Precip,Night,0,14.473684210526317,85.52631578947368
15285,2012-10-04,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25,25.419999999999998,27.275,94.0,0.0,Winter,Mist,Night,0,8.0,92.0
15286,2012-10-04,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13,26.240000000000002,28.79,89.0,0.0,Winter,Clear,Night,0,23.076923076923077,76.92307692307693
15287,2012-10-04,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11,25.419999999999998,28.03,88.0,0.0,Winter,Mist,Night,0,45.45454545454545,54.54545454545454
15288,2012-10-04,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0.0,0,10,10,26.240000000000002,28.79,89.0,0.0,Winter,Mist,Night,0,0.0,100.0
15289,2012-10-04,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39,26.240000000000002,28.79,89.0,7.0015,Winter,Light Precip,Night,0,5.128205128205128,94.87179487179486
15290,2012-10-04,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133,25.419999999999998,27.275,94.0,6.0032,Winter,Light Precip,Morning,0,0.7518796992481203,99.24812030075188
15291,2012-10-04,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391,26.240000000000002,28.79,89.0,6.0032,Winter,Mist,Morning,1,3.0690537084398977,96.9309462915601
15292,2012-10-04,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,27,711,738,26.240000000000002,28.79,89.0,0.0,Winter,Clear,Morning,1,3.6585365853658534,96.34146341463415
15293,2012-10-04,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359,26.240000000000002,28.79,89.0,12.998000000000001,Winter,Mist,Morning,1,11.142061281337048,88.85793871866295
15294,2012-10-04,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177,27.060000000000002,30.305,83.0,8.9981,Winter,Mist,Morning,0,15.254237288135593,84.7457627118644
15295,2012-10-04,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214,28.7,32.574999999999996,70.0,7.0015,Winter,Mist,Morning,0,17.75700934579439,82.2429906542056
15296,2012-10-04,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288,29.52,33.335,54.0,12.998000000000001,Winter,Mist,Afternoon,0,19.791666666666664,80.20833333333334
15297,2012-10-04,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294,29.52,33.335,57.99999999999999,22.0028,Winter,Mist,Afternoon,0,21.428571428571427,78.57142857142857
15298,2012-10-04,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,28.7,32.574999999999996,61.0,16.997899999999998,Winter,Clear,Afternoon,0,20.973782771535582,79.02621722846442
15299,2012-10-04,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325,29.52,33.335,54.0,19.0012,Winter,Clear,Afternoon,0,23.692307692307693,76.3076923076923
15300,2012-10-04,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497,28.7,32.574999999999996,54.0,19.0012,Winter,Clear,Afternoon,0,17.303822937625753,82.69617706237425
15301,2012-10-04,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,28.7,32.574999999999996,51.0,15.001299999999999,Winter,Clear,Afternoon,1,12.430632630410656,87.56936736958934
15302,2012-10-04,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,27.060000000000002,31.06,56.99999999999999,7.0015,Winter,Clear,Evening,1,8.455467869222097,91.5445321307779
15303,2012-10-04,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534,27.060000000000002,31.06,56.99999999999999,7.0015,Winter,Clear,Evening,1,12.54681647940075,87.45318352059925
15304,2012-10-04,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441,26.240000000000002,30.305,65.0,7.0015,Winter,Clear,Evening,0,11.337868480725625,88.66213151927438
15305,2012-10-04,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.0,33,288,321,25.419999999999998,30.305,69.0,0.0,Winter,Clear,Evening,0,10.2803738317757,89.7196261682243
15306,2012-10-04,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232,26.240000000000002,31.06,47.0,8.9981,Winter,Clear,Evening,0,12.5,87.5
15307,2012-10-04,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,24.599999999999998,31.06,56.00000000000001,6.0032,Winter,Clear,Evening,0,11.612903225806452,88.38709677419355
15308,2012-10-05,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.0,16,86,102,22.96,26.515,73.0,0.0,Winter,Clear,Night,0,15.686274509803921,84.31372549019608
15309,2012-10-05,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,22.14,25.759999999999998,68.0,7.0015,Winter,Clear,Night,0,6.521739130434782,93.47826086956522
15310,2012-10-05,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11,22.14,25.759999999999998,73.0,6.0032,Winter,Clear,Night,0,9.090909090909092,90.9090909090909
15311,2012-10-05,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.0,5,11,16,22.14,25.759999999999998,73.0,0.0,Winter,Clear,Night,0,31.25,68.75
15312,2012-10-05,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11,22.14,25.759999999999998,77.0,0.0,Winter,Clear,Night,0,0.0,100.0
15313,2012-10-05,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41,41,21.32,25.0,77.0,0.0,Winter,Clear,Night,0,0.0,100.0
15314,2012-10-05,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.0,4,133,137,21.32,25.0,83.0,0.0,Winter,Clear,Morning,0,2.9197080291970803,97.08029197080292
15315,2012-10-05,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428,21.32,25.0,83.0,7.0015,Winter,Clear,Morning,1,2.570093457943925,97.42990654205607
15316,2012-10-05,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,36,749,785,23.779999999999998,27.275,64.0,0.0,Winter,Clear,Morning,1,4.585987261146497,95.4140127388535
15317,2012-10-05,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384,24.599999999999998,30.305,60.0,6.0032,Winter,Clear,Morning,1,15.104166666666666,84.89583333333334
15318,2012-10-05,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.0,68,192,260,27.060000000000002,31.06,54.0,0.0,Winter,Clear,Morning,0,26.153846153846157,73.84615384615385
15319,2012-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,28.7,32.574999999999996,48.0,12.998000000000001,Winter,Clear,Morning,0,29.605263157894733,70.39473684210526
15320,2012-10-05,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,29.52,32.574999999999996,42.0,11.0014,Winter,Clear,Afternoon,0,34.401709401709404,65.5982905982906
15321,2012-10-05,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.0,117,307,424,28.7,32.574999999999996,48.0,0.0,Winter,Clear,Afternoon,0,27.594339622641513,72.40566037735849
15322,2012-10-05,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400,30.34,32.574999999999996,37.0,15.001299999999999,Winter,Clear,Afternoon,0,28.249999999999996,71.75
15323,2012-10-05,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,29.52,32.574999999999996,39.0,16.997899999999998,Winter,Clear,Afternoon,0,31.914893617021278,68.08510638297872
15324,2012-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,153,481,634,29.52,32.574999999999996,37.0,0.0,Winter,Clear,Afternoon,0,24.13249211356467,75.86750788643532
15325,2012-10-05,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900,28.7,31.819999999999997,42.0,11.0014,Winter,Clear,Afternoon,1,17.555555555555554,82.44444444444444
15326,2012-10-05,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761,26.240000000000002,31.06,56.99999999999999,8.9981,Winter,Clear,Evening,1,13.92904073587385,86.07095926412615
15327,2012-10-05,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500,25.419999999999998,29.544999999999998,73.0,11.0014,Winter,Clear,Evening,1,13.4,86.6
15328,2012-10-05,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372,24.599999999999998,28.79,78.0,8.9981,Winter,Clear,Evening,0,17.741935483870968,82.25806451612904
15329,2012-10-05,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267,24.599999999999998,29.544999999999998,69.0,15.001299999999999,Winter,Clear,Evening,0,17.60299625468165,82.39700374531836
15330,2012-10-05,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264,24.599999999999998,29.544999999999998,73.0,19.0012,Winter,Clear,Evening,0,23.863636363636363,76.13636363636364
15331,2012-10-05,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171,23.779999999999998,27.275,78.0,15.001299999999999,Winter,Clear,Evening,0,13.450292397660817,86.54970760233918
15332,2012-10-06,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191,22.96,26.515,83.0,11.0014,Winter,Clear,Night,0,19.3717277486911,80.6282722513089
15333,2012-10-06,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141,22.96,26.515,83.0,16.997899999999998,Winter,Clear,Night,0,17.73049645390071,82.26950354609929
15334,2012-10-06,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75,22.96,26.515,78.0,12.998000000000001,Winter,Clear,Night,0,17.333333333333336,82.66666666666667
15335,2012-10-06,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56,22.14,25.759999999999998,77.0,15.001299999999999,Winter,Clear,Night,0,3.571428571428571,96.42857142857143
15336,2012-10-06,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11,22.14,25.759999999999998,83.0,16.997899999999998,Winter,Clear,Night,0,36.36363636363637,63.63636363636363
15337,2012-10-06,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10,22.14,25.759999999999998,83.0,12.998000000000001,Winter,Clear,Night,0,20.0,80.0
15338,2012-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30,22.14,25.759999999999998,88.0,16.997899999999998,Winter,Clear,Morning,0,6.666666666666667,93.33333333333333
15339,2012-10-06,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,22.14,25.759999999999998,83.0,19.999499999999998,Winter,Clear,Morning,0,15.476190476190476,84.52380952380952
15340,2012-10-06,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206,22.96,26.515,83.0,12.998000000000001,Winter,Clear,Morning,0,10.679611650485436,89.32038834951457
15341,2012-10-06,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395,24.599999999999998,29.544999999999998,73.0,12.998000000000001,Winter,Clear,Morning,0,32.91139240506329,67.08860759493672
15342,2012-10-06,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539,25.419999999999998,30.305,69.0,19.0012,Winter,Clear,Morning,0,36.734693877551024,63.26530612244898
15343,2012-10-06,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,26.240000000000002,30.305,65.0,16.997899999999998,Winter,Clear,Morning,0,39.876352395672335,60.123647604327665
15344,2012-10-06,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743,28.7,32.574999999999996,54.0,7.0015,Winter,Clear,Afternoon,0,48.721399730821,51.27860026917901
15345,2012-10-06,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710,26.240000000000002,31.06,56.99999999999999,35.0008,Winter,Mist,Afternoon,0,43.66197183098591,56.33802816901409
15346,2012-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576,24.599999999999998,31.06,56.00000000000001,27.999299999999998,Winter,Mist,Afternoon,0,46.70138888888889,53.298611111111114
15347,2012-10-06,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620,24.599999999999998,31.06,46.0,27.999299999999998,Winter,Clear,Afternoon,0,45.0,55.00000000000001
15348,2012-10-06,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659,24.599999999999998,31.06,43.0,35.0008,Winter,Clear,Afternoon,0,48.10318664643399,51.89681335356601
15349,2012-10-06,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610,22.14,25.759999999999998,49.0,26.0027,Winter,Clear,Afternoon,0,43.9344262295082,56.0655737704918
15350,2012-10-06,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495,21.32,25.0,48.0,27.999299999999998,Winter,Clear,Evening,0,36.96969696969697,63.030303030303024
15351,2012-10-06,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341,19.68,23.485,55.00000000000001,15.001299999999999,Winter,Clear,Evening,0,29.91202346041056,70.08797653958945
15352,2012-10-06,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247,19.68,23.485,55.00000000000001,16.997899999999998,Winter,Clear,Evening,0,30.364372469635626,69.63562753036437
15353,2012-10-06,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215,18.86,22.725,59.0,8.9981,Winter,Clear,Evening,0,36.27906976744186,63.72093023255814
15354,2012-10-06,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185,18.04,21.97,62.0,8.9981,Winter,Clear,Evening,0,24.324324324324326,75.67567567567568
15355,2012-10-06,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179,18.04,21.97,62.0,8.9981,Winter,Clear,Evening,0,20.670391061452513,79.3296089385475
15356,2012-10-07,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127,18.04,21.97,62.0,11.0014,Winter,Clear,Night,0,22.04724409448819,77.95275590551181
15357,2012-10-07,4,1,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,29,80,109,18.04,21.97,54.0,15.001299999999999,Winter,Clear,Night,0,26.605504587155966,73.39449541284404
15358,2012-10-07,4,1,10,2,0,0,0,1,0.42,0.4242,0.62,0.1343,10,64,74,17.22,21.21,62.0,8.9981,Winter,Clear,Night,0,13.513513513513514,86.48648648648648
15359,2012-10-07,4,1,10,3,0,0,0,2,0.44,0.4394,0.62,0.1343,5,17,22,18.04,21.97,62.0,8.9981,Winter,Mist,Night,0,22.727272727272727,77.27272727272727
15360,2012-10-07,4,1,10,4,0,0,0,2,0.44,0.4394,0.54,0.2537,5,6,11,18.04,21.97,54.0,16.997899999999998,Winter,Mist,Night,0,45.45454545454545,54.54545454545454
15361,2012-10-07,4,1,10,5,0,0,0,2,0.44,0.4394,0.54,0.1343,2,8,10,18.04,21.97,54.0,8.9981,Winter,Mist,Night,0,20.0,80.0
15362,2012-10-07,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23,18.04,21.97,54.0,12.998000000000001,Winter,Mist,Morning,0,17.391304347826086,82.6086956521739
15363,2012-10-07,4,1,10,7,0,0,0,3,0.42,0.4242,0.58,0.1642,6,29,35,17.22,21.21,57.99999999999999,11.0014,Winter,Light Precip,Morning,0,17.142857142857142,82.85714285714286
15364,2012-10-07,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62,17.22,21.21,67.0,8.9981,Winter,Light Precip,Morning,0,17.741935483870968,82.25806451612904
15365,2012-10-07,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86,16.400000000000002,20.455000000000002,71.0,8.9981,Winter,Light Precip,Morning,0,18.6046511627907,81.3953488372093
15366,2012-10-07,4,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185,17.22,21.21,67.0,12.998000000000001,Winter,Mist,Morning,0,22.162162162162165,77.83783783783784
15367,2012-10-07,4,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336,17.22,21.21,71.0,7.0015,Winter,Mist,Morning,0,22.61904761904762,77.38095238095238
15368,2012-10-07,4,1,10,12,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392,17.22,21.21,71.0,0.0,Winter,Mist,Afternoon,0,25.510204081632654,74.48979591836735
15369,2012-10-07,4,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320,18.04,21.97,72.0,6.0032,Winter,Mist,Afternoon,0,25.0,75.0
15370,2012-10-07,4,1,10,14,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314,18.04,21.97,67.0,0.0,Winter,Mist,Afternoon,0,22.611464968152866,77.38853503184714
15371,2012-10-07,4,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306,17.22,21.21,77.0,8.9981,Winter,Light Precip,Afternoon,0,24.18300653594771,75.81699346405229
15372,2012-10-07,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333,16.400000000000002,20.455000000000002,82.0,11.0014,Winter,Light Precip,Afternoon,0,26.126126126126124,73.87387387387388
15373,2012-10-07,4,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157,16.400000000000002,20.455000000000002,82.0,15.001299999999999,Winter,Light Precip,Afternoon,0,22.29299363057325,77.70700636942675
15374,2012-10-07,4,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106,16.400000000000002,20.455000000000002,82.0,12.998000000000001,Winter,Light Precip,Evening,0,22.641509433962266,77.35849056603774
15375,2012-10-07,4,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114,16.400000000000002,20.455000000000002,82.0,7.0015,Winter,Mist,Evening,0,14.912280701754385,85.08771929824562
15376,2012-10-07,4,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116,16.400000000000002,20.455000000000002,82.0,8.9981,Winter,Clear,Evening,0,16.379310344827587,83.62068965517241
15377,2012-10-07,4,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113,15.58,19.695,87.0,7.0015,Winter,Clear,Evening,0,19.469026548672566,80.53097345132744
15378,2012-10-07,4,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79,15.58,19.695,87.0,8.9981,Winter,Clear,Evening,0,8.860759493670885,91.13924050632912
15379,2012-10-07,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80,14.76,17.424999999999997,93.0,8.9981,Winter,Clear,Evening,0,15.0,85.0
15380,2012-10-08,4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51,15.58,19.695,76.0,19.0012,Winter,Clear,Night,0,13.725490196078432,86.27450980392157
15381,2012-10-08,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,13.940000000000001,16.665,87.0,11.0014,Winter,Clear,Night,0,5.405405405405405,94.5945945945946
15382,2012-10-08,4,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15,13.940000000000001,16.665,81.0,12.998000000000001,Winter,Clear,Night,0,20.0,80.0
15383,2012-10-08,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10,13.940000000000001,17.424999999999997,81.0,7.0015,Winter,Clear,Night,0,20.0,80.0
15384,2012-10-08,4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7,13.120000000000001,16.665,87.0,8.9981,Winter,Clear,Night,0,14.285714285714285,85.71428571428571
15385,2012-10-08,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19,13.940000000000001,15.909999999999998,76.0,15.001299999999999,Winter,Clear,Night,0,10.526315789473683,89.47368421052632
15386,2012-10-08,4,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59,13.940000000000001,17.424999999999997,76.0,7.0015,Winter,Clear,Morning,0,8.47457627118644,91.52542372881356
15387,2012-10-08,4,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154,13.940000000000001,16.665,76.0,11.0014,Winter,Mist,Morning,0,1.948051948051948,98.05194805194806
15388,2012-10-08,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397,14.76,17.424999999999997,71.0,15.001299999999999,Winter,Mist,Morning,0,5.793450881612091,94.20654911838791
15389,2012-10-08,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,15.58,19.695,66.0,11.0014,Winter,Mist,Morning,0,17.771084337349397,82.2289156626506
15390,2012-10-08,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298,15.58,19.695,68.0,8.9981,Winter,Mist,Morning,0,23.154362416107382,76.84563758389261
15391,2012-10-08,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308,16.400000000000002,20.455000000000002,62.0,6.0032,Winter,Mist,Morning,0,23.376623376623375,76.62337662337663
15392,2012-10-08,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,17.22,21.21,63.0,11.0014,Winter,Mist,Afternoon,0,21.700879765395893,78.2991202346041
15393,2012-10-08,4,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405,17.22,21.21,62.0,12.998000000000001,Winter,Mist,Afternoon,0,20.246913580246915,79.75308641975309
15394,2012-10-08,4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420,17.22,21.21,57.99999999999999,7.0015,Winter,Mist,Afternoon,0,28.809523809523807,71.19047619047619
15395,2012-10-08,4,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370,17.22,21.21,57.99999999999999,12.998000000000001,Winter,Light Precip,Afternoon,0,20.54054054054054,79.45945945945945
15396,2012-10-08,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377,17.22,21.21,57.99999999999999,12.998000000000001,Winter,Light Precip,Afternoon,0,16.180371352785148,83.81962864721486
15397,2012-10-08,4,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497,17.22,21.21,66.0,16.997899999999998,Winter,Mist,Afternoon,0,16.297786720321934,83.70221327967808
15398,2012-10-08,4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456,17.22,21.21,66.0,19.0012,Winter,Mist,Evening,0,8.991228070175438,91.00877192982456
15399,2012-10-08,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371,16.400000000000002,20.455000000000002,71.0,16.997899999999998,Winter,Mist,Evening,0,10.242587601078167,89.75741239892183
15400,2012-10-08,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227,16.400000000000002,20.455000000000002,71.0,15.001299999999999,Winter,Light Precip,Evening,0,8.81057268722467,91.18942731277532
15401,2012-10-08,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151,16.400000000000002,20.455000000000002,76.0,15.001299999999999,Winter,Mist,Evening,0,11.258278145695364,88.74172185430463
